filename	acq_time	operator	randstr
func/sub-08_ses-action01_task-action_run-01_bold.nii.gz	2021-10-11T10:18:32.667500	n/a	7bfe9baa
func/sub-08_ses-action01_task-action_run-02_bold.nii.gz	2021-10-11T10:25:04.205000	n/a	b8c45c08
func/sub-08_ses-action01_task-action_run-03_bold.nii.gz	2021-10-11T10:31:20.660000	n/a	cec6bb31
func/sub-08_ses-action01_task-action_run-04_bold.nii.gz	2021-10-11T10:37:48.975000	n/a	75abff9b
func/sub-08_ses-action01_task-action_run-05_bold.nii.gz	2021-10-11T10:44:04.700000	n/a	35fa5480
func/sub-08_ses-action01_task-action_run-06_bold.nii.gz	2021-10-11T10:50:29.512500	n/a	a52dab10
fmap/sub-08_ses-action01_run-01_magnitude1.nii.gz	2021-10-11T10:56:03.307500	n/a	42bfd97e
fmap/sub-08_ses-action01_run-01_magnitude2.nii.gz	2021-10-11T10:56:03.307500	n/a	42bfd97e
fmap/sub-08_ses-action01_run-01_phasediff.nii.gz	2021-10-11T10:56:04.030000	n/a	ff9a48b6
func/sub-08_ses-action01_task-action_run-07_bold.nii.gz	2021-10-11T10:59:22.892500	n/a	ea3cae07
func/sub-08_ses-action01_task-action_run-08_bold.nii.gz	2021-10-11T11:05:46.770000	n/a	6b12c11b
func/sub-08_ses-action01_task-action_run-09_bold.nii.gz	2021-10-11T11:12:22.627500	n/a	e20c60ce
func/sub-08_ses-action01_task-action_run-10_bold.nii.gz	2021-10-11T11:18:38.795000	n/a	3d02c4d0
func/sub-08_ses-action01_task-action_run-11_bold.nii.gz	2021-10-11T11:24:33.262500	n/a	5aa0120a
func/sub-08_ses-action01_task-action_run-12_bold.nii.gz	2021-10-11T11:30:23.257500	n/a	cb2a4d0b
