onset	duration	trial_type	response_time	stim_file
0.0152368545532226	2.06729507446289	22.0	0.0006380081176757	Canoeing/v_Canoeing_id_ihUE1drnuFo_start_55.0_label_1.mp4
4.014959812164307	2.0005440711975098	119.0	0.0004818439483642	Preparing pasta/v_Preparing pasta_id_HjBI9r8tocw_start_108.0_label_1.mp4
8.014593839645386	2.000440120697021	85.0	0.0006279945373535	Paintball/v_Paintball_id_sO8p4MXI7zc_start_102.5_label_1.mp4
12.01426100730896	2.0339858531951904	1.0	0.0005190372467041	Archery/v_Archery_id_mxOI-V6btWs_start_166.0_label_1.mp4
16.01394295692444	2.0339150428771973	151.0	0.000910997390747	Sumo/v_Sumo_id_s1Bmqa7lLdE_start_157.5_label_1.mp4
24.01327085494995	2.00075912475586	74.0	0.0005848407745361	Knitting/v_Knitting_id_H7Oz45YINZU_start_69.5_label_1.mp4
28.01287078857422	2.0007340908050537	130.0	0.000572919845581	Rope skipping/v_Rope skipping_id_kuqowtb1Avo_start_100.0_label_1.mp4
32.01258397102356	2.0004689693450928	109.0	0.0005431175231933	Playing racquetball/v_Playing racquetball_id_h8iJthOBKoI_start_53.5_label_1.mp4
36.01228594779968	2.0334949493408203	167.0	0.0005619525909423	Using the rowing machine/v_Using the rowing machine_id_LD8acYDakus_start_89.5_label_1.mp4
40.01194500923157	2.000401973724365	18.0	0.0008769035339355	Bullfighting/v_Bullfighting_id_7DX9aaeJHYE_start_36.5_label_1.mp4
48.0112509727478	2.0335488319396973	145.0	0.0005619525909423	Snow tubing/v_Snow tubing_id_CMzrHDQVpQk_start_6.0_label_1.mp4
52.010921001434326	2.00065279006958	142.0	0.0	Smoking a cigarette/v_Smoking a cigarette_id_tZzncoy2cvg_start_30.0_label_1.mp4
56.01054191589356	2.01714301109314	131.0	0.0006020069122314	Running a marathon/v_Running a marathon_id_6D63tc_qtj0_start_16.5_label_1.mp4
60.01020479202271	2.000697135925293	31.0	0.0007212162017822	Cricket/v_Cricket_id_1NbcHppcTDQ_start_93.0_label_1.mp4
64.00989198684692	2.0171709060668945	154.0	0.0005609989166259	Swinging at the playground/v_Swinging at the playground_id_OaFmtcrD8aI_start_25.0_label_1.mp4
72.00923800468445	2.0006558895111084	39.0	0.0006308555603027	Doing fencing/v_Doing fencing_id_t7hbyGFsWNE_start_10.0_label_1.mp4
76.00887799263	2.017117977142334	120.0	0.0005660057067871	Preparing salad/v_Preparing salad_id_dcCtYKZqBO8_start_8.0_label_1.mp4
80.0085039138794	1.9999799728393557	38.0	0.0005440711975097	Doing crunches/v_Doing crunches_id_Yx6nISzuUoU_start_2.0_label_1.mp4
84.00821781158447	2.017144203186035	105.0	0.0004680156707763	Playing lacrosse/v_Playing lacrosse_id_w30RYgufh4c_start_19.0_label_1.mp4
88.00791192054749	2.016998052597046	156.0	0.0004429817199707	Tai chi/v_Tai chi_id_X5PdgG2E0-o_start_103.5_label_1.mp4
96.02388286590576	2.000288963317871	50.0	0.000554084777832	Fun sliding down/v_Fun sliding down_id_vPSBlH5I7i8_start_3.0_label_1.mp4
100.02353978157043	2.0004091262817383	62.0	0.0005409717559814	High jump/v_High jump_id_FxwE78f8Ygc_start_21.5_label_1.mp4
104.02317595481873	2.000663042068481	149.0	0.0005910396575927	Springboard diving/v_Springboard diving_id_achduFZwKJc_start_13.0_label_1.mp4
108.022873878479	2.0002880096435547	169.0	0.0004498958587646	Vacuuming floor/v_Vacuuming floor_id_m6WBRAS1kug_start_128.0_label_1.mp4
112.02253198623656	2.00046181678772	178.0	0.0005719661712646	Windsurfing/v_Windsurfing_id_XIEZPSLwqFw_start_77.0_label_1.mp4
120.0218448638916	2.00037693977356	17.0	0.0006079673767089	Building sandcastles/v_Building sandcastles_id_pu52cFixeEs_start_99.5_label_1.mp4
124.02150201797484	2.0005037784576416	103.0	0.0005309581756591	Playing ice hockey/v_Playing ice hockey_id_o12EMgROU0E_start_16.0_label_1.mp4
128.0211958885193	2.0002849102020264	63.0	0.0004520416259765	Hitting a pinata/v_Hitting a pinata_id_ImMBbL5bGy4_start_26.0_label_1.mp4
132.02084398269653	2.0004448890686035	87.0	0.0005419254302978	Painting fence/v_Painting fence_id_PgS2F7NxNBg_start_167.0_label_1.mp4
136.02048778533936	2.000547170639038	14.0	0.0006411075592041	Breakdancing/v_Breakdancing_id_nFLgImoWcSY_start_34.0_label_1.mp4
144.01987195014954	2.000318050384521	20.0	0.0005660057067871	Calf roping/v_Calf roping_id_jpNEJr-FABM_start_42.0_label_1.mp4
148.01950788497925	2.000571012496948	136.0	0.0004990100860595	Shot put/v_Shot put_id_6icDWq11sYc_start_8.5_label_1.mp4
152.01920890808103	2.033579111099243	143.0	0.0006039142608642	Smoking hookah/v_Smoking hookah_id_gVN0MM62vcc_start_30.0_label_1.mp4
156.01880288124084	2.000507116317749	16.0	0.0006759166717529	Brushing teeth/v_Brushing teeth_id_gm2N_0Db-yA_start_30.5_label_1.mp4
160.01853680610657	2.0004451274871826	10.0	0.0005631446838378	Beer pong/v_Beer pong_id_YUQhzzVamWY_start_49.0_label_1.mp4
168.01782298088074	2.0005369186401367	8.0	0.0005950927734375	Baton twirling/v_Baton twirling_id_imrA2zrFHAE_start_16.0_label_1.mp4
172.01747298240662	2.001171827316284	61.0	0.0005719661712646	Having an ice cream/v_Having an ice cream_id_lnU2wlvBgtk_start_110.5_label_1.mp4
176.01717686653137	2.0007100105285645	118.0	0.0005698204040527	Powerbocking/v_Powerbocking_id_3JWssQsgPsY_start_104.0_label_1.mp4
180.01682901382446	2.0006117820739746	98.0	0.0004150867462158	Playing drums/v_Playing drums_id_nktPRjm8MV4_start_13.0_label_1.mp4
184.01644587516785	2.0006749629974365	102.0	0.0006699562072753	Playing harmonica/v_Playing harmonica_id_TWjL7IuNpsQ_start_12.5_label_1.mp4
192.0159080028534	2.000394821166992	112.0	0.0006449222564697	Playing squash/v_Playing squash_id_6bKvpW5LhGY_start_82.5_label_1.mp4
196.01547288894653	2.000508069992065	44.0	0.0005178451538085	Doing step aerobics/v_Doing step aerobics_id_117w0agnCqI_start_158.0_label_1.mp4
200.01510882377625	2.000631093978882	147.0	0.0005099773406982	Spinning/v_Spinning_id_9HHUcvdH2Hw_start_45.0_label_1.mp4
204.0147349834442	2.000555992126465	43.0	0.0006279945373535	Doing nails/v_Doing nails_id_qRblfXZJkWU_start_115.0_label_1.mp4
208.01447200775144	2.000717878341675	179.0	0.0007219314575195	Wrapping presents/v_Wrapping presents_id_kjJVYRYM3BA_start_75.0_label_1.mp4
216.0138008594513	2.000509023666382	67.0	0.0005791187286376	Hurling/v_Hurling_id_X_lEtJo5UoU_start_49.5_label_1.mp4
220.0134789943695	2.00011682510376	150.0	0.0004279613494873	Starting a campfire/v_Starting a campfire_id_dCsa-tfTbdM_start_50.0_label_1.mp4
224.01312279701236	2.000420093536377	137.0	0.000558853149414	Shoveling snow/v_Shoveling snow_id_jsaxz6UwXKk_start_8.5_label_1.mp4
228.0127959251404	2.0002498626708984	88.0	0.2504820823669433	Painting furniture/v_Painting furniture_id_i2bppkt4Za8_start_108.5_label_1.mp4
232.0124249458313	2.000462055206299	106.0	0.0006470680236816	Playing piano/v_Playing piano_id_8CgGM67QZPE_start_12.5_label_1.mp4
240.01174187660217	2.000519037246704	166.0	0.0005512237548828	Using the pommel horse/v_Using the pommel horse_id_D16RgjkP4iI_start_4.0_label_1.mp4
244.01135683059687	2.000976085662842	72.0	0.0005569458007812	Kite flying/v_Kite flying_id_AemiHKn2-NI_start_24.0_label_1.mp4
