filename	acq_time	operator	randstr
func/sub-02_ses-action01_task-action_run-01_bold.nii.gz	2021-09-16T14:28:50.277500	n/a	8636d4cf
func/sub-02_ses-action01_task-action_run-02_bold.nii.gz	2021-09-16T14:34:59.897500	n/a	5abd380a
func/sub-02_ses-action01_task-action_run-03_bold.nii.gz	2021-09-16T14:40:41.532500	n/a	2e8f144b
func/sub-02_ses-action01_task-action_run-04_bold.nii.gz	2021-09-16T14:46:30.892500	n/a	59ae2f1c
func/sub-02_ses-action01_task-action_run-05_bold.nii.gz	2021-09-16T14:52:21.782500	n/a	5628168e
func/sub-02_ses-action01_task-action_run-06_bold.nii.gz	2021-09-16T14:58:09.530000	n/a	969527d6
fmap/sub-02_ses-action01_run-01_magnitude1.nii.gz	2021-09-16T15:03:59.782500	n/a	bb563633
fmap/sub-02_ses-action01_run-01_magnitude2.nii.gz	2021-09-16T15:03:59.782500	n/a	bb563633
fmap/sub-02_ses-action01_run-01_phasediff.nii.gz	2021-09-16T15:04:00.505000	n/a	c89701c8
func/sub-02_ses-action01_task-action_run-07_bold.nii.gz	2021-09-16T15:06:55.572500	n/a	de20402f
func/sub-02_ses-action01_task-action_run-08_bold.nii.gz	2021-09-16T15:12:45.982500	n/a	c0460dcc
func/sub-02_ses-action01_task-action_run-09_bold.nii.gz	2021-09-16T15:18:33.002500	n/a	74d36dfb
func/sub-02_ses-action01_task-action_run-10_bold.nii.gz	2021-09-16T15:24:18.315000	n/a	3554066c
func/sub-02_ses-action01_task-action_run-11_bold.nii.gz	2021-09-16T15:30:23.430000	n/a	b4cae661
func/sub-02_ses-action01_task-action_run-12_bold.nii.gz	2021-09-16T15:36:12.680000	n/a	16734f8a
