filename	acq_time	operator	randstr
func/sub-16_ses-action01_task-action_run-01_bold.nii.gz	2021-10-20T13:26:10.037500	n/a	c3385cdf
func/sub-16_ses-action01_task-action_run-02_bold.nii.gz	2021-10-20T13:32:37.457500	n/a	65bff893
func/sub-16_ses-action01_task-action_run-03_bold.nii.gz	2021-10-20T13:38:32.397500	n/a	54e4bddf
func/sub-16_ses-action01_task-action_run-04_bold.nii.gz	2021-10-20T13:44:45.027500	n/a	4036c728
func/sub-16_ses-action01_task-action_run-05_bold.nii.gz	2021-10-20T13:50:43.142500	n/a	75ea5300
func/sub-16_ses-action01_task-action_run-06_bold.nii.gz	2021-10-20T13:56:41.180000	n/a	862733a0
fmap/sub-16_ses-action01_run-01_magnitude1.nii.gz	2021-10-20T14:02:17.415000	n/a	e489eb3d
fmap/sub-16_ses-action01_run-01_magnitude2.nii.gz	2021-10-20T14:02:17.415000	n/a	e489eb3d
fmap/sub-16_ses-action01_run-01_phasediff.nii.gz	2021-10-20T14:02:18.137500	n/a	5e5f2369
func/sub-16_ses-action01_task-action_run-07_bold.nii.gz	2021-10-20T14:05:21.347500	n/a	5cd6f8d2
func/sub-16_ses-action01_task-action_run-08_bold.nii.gz	2021-10-20T14:11:12.757500	n/a	0513b742
func/sub-16_ses-action01_task-action_run-09_bold.nii.gz	2021-10-20T14:17:40.717500	n/a	e66bc3be
func/sub-16_ses-action01_task-action_run-10_bold.nii.gz	2021-10-20T14:23:36.077500	n/a	f5c17108
func/sub-16_ses-action01_task-action_run-11_bold.nii.gz	2021-10-20T14:29:41.762500	n/a	93b992fa
func/sub-16_ses-action01_task-action_run-12_bold.nii.gz	2021-10-20T14:35:43.362500	n/a	e3991716
