filename	acq_time	operator	randstr
func/sub-19_ses-action01_task-action_run-01_bold.nii.gz	2021-10-25T13:04:37.095000	n/a	068bf76d
func/sub-19_ses-action01_task-action_run-02_bold.nii.gz	2021-10-25T13:10:33.290000	n/a	c2415cb6
func/sub-19_ses-action01_task-action_run-03_bold.nii.gz	2021-10-25T13:16:19.295000	n/a	9570dcde
func/sub-19_ses-action01_task-action_run-04_bold.nii.gz	2021-10-25T13:22:08.677500	n/a	2a8e138a
func/sub-19_ses-action01_task-action_run-05_bold.nii.gz	2021-10-25T13:27:56.655000	n/a	ff15b207
func/sub-19_ses-action01_task-action_run-06_bold.nii.gz	2021-10-25T13:33:42.250000	n/a	7d82fe5c
fmap/sub-19_ses-action01_run-01_magnitude1.nii.gz	2021-10-25T13:39:34.647500	n/a	30efcb8d
fmap/sub-19_ses-action01_run-01_magnitude2.nii.gz	2021-10-25T13:39:34.647500	n/a	30efcb8d
fmap/sub-19_ses-action01_run-01_phasediff.nii.gz	2021-10-25T13:39:35.370000	n/a	402633d9
func/sub-19_ses-action01_task-action_run-07_bold.nii.gz	2021-10-25T13:42:41.032500	n/a	0d898de5
func/sub-19_ses-action01_task-action_run-08_bold.nii.gz	2021-10-25T13:48:28.677500	n/a	904e97ed
func/sub-19_ses-action01_task-action_run-09_bold.nii.gz	2021-10-25T13:54:13.637500	n/a	e769f0be
func/sub-19_ses-action01_task-action_run-10_bold.nii.gz	2021-10-25T14:00:07.590000	n/a	0955d51e
func/sub-19_ses-action01_task-action_run-11_bold.nii.gz	2021-10-25T14:06:26.420000	n/a	85cf05fa
func/sub-19_ses-action01_task-action_run-12_bold.nii.gz	2021-10-25T14:12:16.197500	n/a	0762c0f8
