filename	acq_time	operator	randstr
func/sub-04_ses-action01_task-action_run-01_bold.nii.gz	2021-09-27T09:08:51.490000	n/a	daefafad
func/sub-04_ses-action01_task-action_run-02_bold.nii.gz	2021-09-27T09:15:05.662500	n/a	9d73555d
func/sub-04_ses-action01_task-action_run-03_bold.nii.gz	2021-09-27T09:20:57.895000	n/a	d75ee779
func/sub-04_ses-action01_task-action_run-04_bold.nii.gz	2021-09-27T09:26:46.055000	n/a	af90f643
func/sub-04_ses-action01_task-action_run-05_bold.nii.gz	2021-09-27T09:32:42.687500	n/a	9ed9cf31
func/sub-04_ses-action01_task-action_run-06_bold.nii.gz	2021-09-27T09:38:45.972500	n/a	b6e32b62
fmap/sub-04_ses-action01_run-01_magnitude1.nii.gz	2021-09-27T09:44:21.535000	n/a	a3a143c1
fmap/sub-04_ses-action01_run-01_magnitude2.nii.gz	2021-09-27T09:44:21.535000	n/a	a3a143c1
fmap/sub-04_ses-action01_run-01_phasediff.nii.gz	2021-09-27T09:44:22.257500	n/a	80df6c82
func/sub-04_ses-action01_task-action_run-07_bold.nii.gz	2021-09-27T09:47:22.062500	n/a	181d6aa5
func/sub-04_ses-action01_task-action_run-08_bold.nii.gz	2021-09-27T09:53:14.187500	n/a	f53a9393
func/sub-04_ses-action01_task-action_run-09_bold.nii.gz	2021-09-27T10:00:26.832500	n/a	379a4bdd
func/sub-04_ses-action01_task-action_run-10_bold.nii.gz	2021-09-27T10:06:19.985000	n/a	c04d7b36
func/sub-04_ses-action01_task-action_run-11_bold.nii.gz	2021-09-27T10:12:09.092500	n/a	f1a263c1
func/sub-04_ses-action01_task-action_run-12_bold.nii.gz	2021-09-27T10:17:51.847500	n/a	f153348e
