filename	acq_time	operator	randstr
func/sub-23_ses-action01_task-action_run-01_bold.nii.gz	2021-10-27T13:04:57.420000	n/a	f3344ead
func/sub-23_ses-action01_task-action_run-02_bold.nii.gz	2021-10-27T13:11:03.772500	n/a	c1708d85
func/sub-23_ses-action01_task-action_run-03_bold.nii.gz	2021-10-27T13:17:06.495000	n/a	8d6bb822
func/sub-23_ses-action01_task-action_run-04_bold.nii.gz	2021-10-27T13:23:25.335000	n/a	ea76c642
func/sub-23_ses-action01_task-action_run-05_bold.nii.gz	2021-10-27T13:29:25.125000	n/a	776b4918
func/sub-23_ses-action01_task-action_run-06_bold.nii.gz	2021-10-27T13:37:07.722500	n/a	5a6a3448
fmap/sub-23_ses-action01_run-01_magnitude1.nii.gz	2021-10-27T13:42:41.575000	n/a	fc086ade
fmap/sub-23_ses-action01_run-01_magnitude2.nii.gz	2021-10-27T13:42:41.575000	n/a	fc086ade
fmap/sub-23_ses-action01_run-01_phasediff.nii.gz	2021-10-27T13:42:42.297500	n/a	1bcceb42
func/sub-23_ses-action01_task-action_run-07_bold.nii.gz	2021-10-27T13:45:42.932500	n/a	9fd13f1d
func/sub-23_ses-action01_task-action_run-08_bold.nii.gz	2021-10-27T13:51:35.785000	n/a	8c7b77ae
func/sub-23_ses-action01_task-action_run-09_bold.nii.gz	2021-10-27T13:57:35.515000	n/a	aadd4fb3
func/sub-23_ses-action01_task-action_run-10_bold.nii.gz	2021-10-27T14:03:46.630000	n/a	32e844d5
func/sub-23_ses-action01_task-action_run-11_bold.nii.gz	2021-10-27T14:12:40.650000	n/a	b3652377
func/sub-23_ses-action01_task-action_run-12_bold.nii.gz	2021-10-27T14:18:50.502500	n/a	f26b3164
