filename	acq_time	operator	randstr
func/sub-24_ses-action01_task-action_run-01_bold.nii.gz	2021-10-27T14:29:57.145000	n/a	80eeac11
func/sub-24_ses-action01_task-action_run-02_bold.nii.gz	2021-10-27T14:35:59.632500	n/a	6a07b395
func/sub-24_ses-action01_task-action_run-03_bold.nii.gz	2021-10-27T14:42:20.542500	n/a	a00e580f
func/sub-24_ses-action01_task-action_run-04_bold.nii.gz	2021-10-27T14:48:17.467500	n/a	a5341b19
func/sub-24_ses-action01_task-action_run-06_bold.nii.gz	2021-10-27T15:02:24.757500	n/a	20581371
fmap/sub-24_ses-action01_run-01_magnitude1.nii.gz	2021-10-27T15:08:03.525000	n/a	52adde04
fmap/sub-24_ses-action01_run-01_magnitude2.nii.gz	2021-10-27T15:08:03.525000	n/a	52adde04
fmap/sub-24_ses-action01_run-01_phasediff.nii.gz	2021-10-27T15:08:04.247500	n/a	74466709
func/sub-24_ses-action01_task-action_run-07_bold.nii.gz	2021-10-27T15:10:58.710000	n/a	cb2226ea
func/sub-24_ses-action01_task-action_run-08_bold.nii.gz	2021-10-27T15:16:50.720000	n/a	34dbed4f
func/sub-24_ses-action01_task-action_run-09_bold.nii.gz	2021-10-27T15:23:01.045000	n/a	d53141d1
func/sub-24_ses-action01_task-action_run-10_bold.nii.gz	2021-10-27T15:29:06.547500	n/a	b57ae4f2
func/sub-24_ses-action01_task-action_run-11_bold.nii.gz	2021-10-27T15:35:16.597500	n/a	ac352ee3
func/sub-24_ses-action01_task-action_run-12_bold.nii.gz	2021-10-27T15:41:18.987500	n/a	1174ada7
func/sub-24_ses-action01_task-action_run-05_bold.nii.gz	2021-10-27T15:47:15.350000	n/a	cdfc0801
