filename	acq_time	operator	randstr
func/sub-22_ses-action01_task-action_run-01_bold.nii.gz	2021-10-27T15:58:24.475000	n/a	dbfec6bb
func/sub-22_ses-action01_task-action_run-02_bold.nii.gz	2021-10-27T16:04:24.557500	n/a	56b41433
func/sub-22_ses-action01_task-action_run-03_bold.nii.gz	2021-10-27T16:10:31.482500	n/a	2b8d3ebc
func/sub-22_ses-action01_task-action_run-04_bold.nii.gz	2021-10-27T16:16:25.205000	n/a	ecf643a9
func/sub-22_ses-action01_task-action_run-05_bold.nii.gz	2021-10-27T16:22:22.382500	n/a	1c179852
func/sub-22_ses-action01_task-action_run-06_bold.nii.gz	2021-10-27T16:28:19.655000	n/a	45210784
fmap/sub-22_ses-action01_run-01_magnitude1.nii.gz	2021-10-27T16:33:54.992500	n/a	ba3eadd3
fmap/sub-22_ses-action01_run-01_magnitude2.nii.gz	2021-10-27T16:33:54.992500	n/a	ba3eadd3
fmap/sub-22_ses-action01_run-01_phasediff.nii.gz	2021-10-27T16:33:55.715000	n/a	00aef74f
func/sub-22_ses-action01_task-action_run-07_bold.nii.gz	2021-10-27T16:36:55.242500	n/a	3125cfc3
func/sub-22_ses-action01_task-action_run-08_bold.nii.gz	2021-10-27T16:47:06.022500	n/a	53635829
func/sub-22_ses-action01_task-action_run-09_bold.nii.gz	2021-10-27T16:53:34.682500	n/a	8ea628b8
func/sub-22_ses-action01_task-action_run-10_bold.nii.gz	2021-10-27T16:59:14.425000	n/a	a08c5fce
func/sub-22_ses-action01_task-action_run-11_bold.nii.gz	2021-10-27T17:04:58.875000	n/a	85be42a5
func/sub-22_ses-action01_task-action_run-12_bold.nii.gz	2021-10-27T17:10:36.297500	n/a	bbc9ae9f
