filename	acq_time	operator	randstr
func/sub-03_ses-action01_task-action_run-01_bold.nii.gz	2021-09-16T15:47:41.552500	n/a	da3e94d1
func/sub-03_ses-action01_task-action_run-02_bold.nii.gz	2021-09-16T15:53:43.382500	n/a	439c3096
func/sub-03_ses-action01_task-action_run-03_bold.nii.gz	2021-09-16T15:59:57.250000	n/a	a640d002
func/sub-03_ses-action01_task-action_run-04_bold.nii.gz	2021-09-16T16:06:23.275000	n/a	55abb7b1
func/sub-03_ses-action01_task-action_run-05_bold.nii.gz	2021-09-16T16:12:25.120000	n/a	3ca6fee5
func/sub-03_ses-action01_task-action_run-06_bold.nii.gz	2021-09-16T16:18:26.605000	n/a	3719ae52
fmap/sub-03_ses-action01_run-01_magnitude1.nii.gz	2021-09-16T16:24:02.865000	n/a	00fa98f1
fmap/sub-03_ses-action01_run-01_magnitude2.nii.gz	2021-09-16T16:24:02.865000	n/a	00fa98f1
fmap/sub-03_ses-action01_run-01_phasediff.nii.gz	2021-09-16T16:24:03.587500	n/a	f814d0c7
func/sub-03_ses-action01_task-action_run-07_bold.nii.gz	2021-09-16T16:27:03.712500	n/a	1204259c
func/sub-03_ses-action01_task-action_run-08_bold.nii.gz	2021-09-16T16:32:52.607500	n/a	b8956c62
func/sub-03_ses-action01_task-action_run-09_bold.nii.gz	2021-09-16T16:38:50.740000	n/a	12d5daf0
func/sub-03_ses-action01_task-action_run-10_bold.nii.gz	2021-09-16T16:44:39.360000	n/a	389ec515
func/sub-03_ses-action01_task-action_run-11_bold.nii.gz	2021-09-16T16:50:30.107500	n/a	205aa30c
func/sub-03_ses-action01_task-action_run-12_bold.nii.gz	2021-09-16T16:56:17.587500	n/a	3ff75eaf
