filename	acq_time	operator	randstr
func/sub-05_ses-action01_task-action_run-01_bold.nii.gz	2021-09-27T10:31:09.120000	n/a	0694dab2
func/sub-05_ses-action01_task-action_run-02_bold.nii.gz	2021-09-27T10:37:31.520000	n/a	3a431ada
func/sub-05_ses-action01_task-action_run-03_bold.nii.gz	2021-09-27T10:44:33.350000	n/a	c4d20ff1
func/sub-05_ses-action01_task-action_run-04_bold.nii.gz	2021-09-27T10:51:24.317500	n/a	c7e0595a
func/sub-05_ses-action01_task-action_run-05_bold.nii.gz	2021-09-27T10:57:42.770000	n/a	fae67e34
func/sub-05_ses-action01_task-action_run-06_bold.nii.gz	2021-09-27T11:03:46.790000	n/a	72525043
fmap/sub-05_ses-action01_run-01_magnitude1.nii.gz	2021-09-27T11:10:05.560000	n/a	55d037af
fmap/sub-05_ses-action01_run-01_magnitude2.nii.gz	2021-09-27T11:10:05.560000	n/a	55d037af
fmap/sub-05_ses-action01_run-01_phasediff.nii.gz	2021-09-27T11:10:06.282500	n/a	0891bdd2
func/sub-05_ses-action01_task-action_run-07_bold.nii.gz	2021-09-27T11:13:08.012500	n/a	798b6c59
func/sub-05_ses-action01_task-action_run-08_bold.nii.gz	2021-09-27T11:19:13.645000	n/a	f16bb944
func/sub-05_ses-action01_task-action_run-09_bold.nii.gz	2021-09-27T11:25:26.167500	n/a	4f83647a
func/sub-05_ses-action01_task-action_run-10_bold.nii.gz	2021-09-27T11:31:56.290000	n/a	0c57d9b0
func/sub-05_ses-action01_task-action_run-11_bold.nii.gz	2021-09-27T11:38:14.887500	n/a	9cb6867b
func/sub-05_ses-action01_task-action_run-12_bold.nii.gz	2021-09-27T11:44:33.392500	n/a	4af8df27
