filename	acq_time	operator	randstr
func/sub-13_ses-action01_task-action_run-01_bold.nii.gz	2021-10-18T10:31:50.962500	n/a	0244eb3c
func/sub-13_ses-action01_task-action_run-02_bold.nii.gz	2021-10-18T10:38:00.987500	n/a	6b0104f8
func/sub-13_ses-action01_task-action_run-03_bold.nii.gz	2021-10-18T10:44:24.475000	n/a	ab3a6eae
func/sub-13_ses-action01_task-action_run-04_bold.nii.gz	2021-10-18T10:50:31.277500	n/a	6f295a9b
func/sub-13_ses-action01_task-action_run-05_bold.nii.gz	2021-10-18T10:56:35.585000	n/a	08499ae4
func/sub-13_ses-action01_task-action_run-06_bold.nii.gz	2021-10-18T11:02:58.300000	n/a	4e27f346
fmap/sub-13_ses-action01_run-01_magnitude1.nii.gz	2021-10-18T11:08:50.162500	n/a	aca97164
fmap/sub-13_ses-action01_run-01_magnitude2.nii.gz	2021-10-18T11:08:50.162500	n/a	aca97164
fmap/sub-13_ses-action01_run-01_phasediff.nii.gz	2021-10-18T11:08:50.885000	n/a	22182d22
func/sub-13_ses-action01_task-action_run-07_bold.nii.gz	2021-10-18T11:12:11.007500	n/a	3a092ffe
func/sub-13_ses-action01_task-action_run-08_bold.nii.gz	2021-10-18T11:18:46.457500	n/a	2d22bb93
func/sub-13_ses-action01_task-action_run-09_bold.nii.gz	2021-10-18T11:25:11.650000	n/a	1befee62
func/sub-13_ses-action01_task-action_run-10_bold.nii.gz	2021-10-18T11:31:40.955000	n/a	daec0611
func/sub-13_ses-action01_task-action_run-11_bold.nii.gz	2021-10-18T11:37:40.660000	n/a	e77e2a4c
func/sub-13_ses-action01_task-action_run-12_bold.nii.gz	2021-10-18T11:43:35.377500	n/a	01a38882
