filename	acq_time	operator	randstr
func/sub-28_ses-action01_task-action_run-01_bold.nii.gz	2021-11-08T11:07:01.345000	n/a	97037e3c
func/sub-28_ses-action01_task-action_run-02_bold.nii.gz	2021-11-08T11:12:52.630000	n/a	a47448a0
func/sub-28_ses-action01_task-action_run-03_bold.nii.gz	2021-11-08T11:18:47.072500	n/a	4f99c721
func/sub-28_ses-action01_task-action_run-04_bold.nii.gz	2021-11-08T11:24:48.622500	n/a	33681e6f
func/sub-28_ses-action01_task-action_run-05_bold.nii.gz	2021-11-08T11:30:50.990000	n/a	52755fa0
func/sub-28_ses-action01_task-action_run-06_bold.nii.gz	2021-11-08T11:36:39.355000	n/a	6e315c1d
fmap/sub-28_ses-action01_run-01_magnitude1.nii.gz	2021-11-08T11:42:29.072500	n/a	4b0f41ca
fmap/sub-28_ses-action01_run-01_magnitude2.nii.gz	2021-11-08T11:42:29.072500	n/a	4b0f41ca
fmap/sub-28_ses-action01_run-01_phasediff.nii.gz	2021-11-08T11:42:29.795000	n/a	5520d5cc
func/sub-28_ses-action01_task-action_run-07_bold.nii.gz	2021-11-08T11:45:23.535000	n/a	f47e85a2
func/sub-28_ses-action01_task-action_run-08_bold.nii.gz	2021-11-08T11:51:12.290000	n/a	8a331b1f
func/sub-28_ses-action01_task-action_run-09_bold.nii.gz	2021-11-08T11:57:01.515000	n/a	8204c9d3
func/sub-28_ses-action01_task-action_run-10_bold.nii.gz	2021-11-08T12:02:46.477500	n/a	f337572a
func/sub-28_ses-action01_task-action_run-11_bold.nii.gz	2021-11-08T12:08:30.300000	n/a	4a1d4973
func/sub-28_ses-action01_task-action_run-12_bold.nii.gz	2021-11-08T12:14:11.702500	n/a	52ebc17e
anat/sub-28_ses-action01_run-01_T1w.nii.gz	2021-11-08T12:19:36.512500	n/a	a33dc018
