onset	duration	trial_type	response_time	stim_file
0.0152862071990966	2.1171538829803467	134.0	0.589622974395752	Sharpening knives/v_Sharpening knives_id_BUWgm6Nghqo_start_60.5_label_1.mp4
4.014947175979614	2.00056791305542	62.0	0.4505720138549804	High jump/v_High jump_id_XrDMQLKh1ig_start_5.5_label_1.mp4
8.01463007926941	2.000481128692627	137.0	0.4349420070648193	Shoveling snow/v_Shoveling snow_id_WqVFSCGwkoc_start_9.0_label_1.mp4
12.0143141746521	2.0002689361572266	145.0	0.523651123046875	Snow tubing/v_Snow tubing_id_vFskesjYeIY_start_14.0_label_1.mp4
16.013987064361572	2.000446081161499	55.0	0.4835820198059082	Grooming dog/v_Grooming dog_id_yoJVlMdlguo_start_26.0_label_1.mp4
24.0134060382843	2.000630140304565	115.0	0.3802049160003662	Pole vault/v_Pole vault_id_VnzV636rqTQ_start_13.0_label_1.mp4
28.01306319236756	2.000385999679565	54.0	0.5246789455413818	Getting a tattoo/v_Getting a tattoo_id_0rhTRIj8LR0_start_19.0_label_1.mp4
32.01276421546936	2.000605821609497	179.0	0.5489380359649658	Wrapping presents/v_Wrapping presents_id_YlHTPb0Pk2U_start_33.5_label_1.mp4
36.012341022491455	2.0006470680236816	122.0	0.5973248481750488	Putting on makeup/v_Putting on makeup_id_HZv3kmybmf0_start_96.0_label_1.mp4
40.01210403442383	2.000673055648804	44.0	0.5815780162811279	Doing step aerobics/v_Doing step aerobics_id_4m8Xnqjdrhc_start_87.0_label_1.mp4
48.01140809059143	2.000344038009644	34.0	0.4223551750183105	Decorating the Christmas tree/v_Decorating the Christmas tree_id_66zkOVhxUB0_start_5.5_label_1.mp4
52.011112213134766	2.0000967979431152	65.0	0.4551758766174316	Horseback riding/v_Horseback riding_id_yMkSWodL604_start_7.0_label_1.mp4
56.01077604293823	2.050194025039673	97.0	0.4932668209075928	Playing congas/v_Playing congas_id_KGmP6cD4wx4_start_20.0_label_1.mp4
60.01046800613403	2.0169851779937744	77.0	0.5667288303375244	Longboarding/v_Longboarding_id_5HPElpjbO7k_start_59.0_label_1.mp4
